index,open,high,low,close,tick_volume,spread,real_volume,i,local_min,local_max,roll_vol,roll_vol_mean,roll_vol_std,last_min_price,rol_min,s_rol_min,s_rol_max,stoch,candle_side,v_pattern,v_pattern_near,ppvi,rolling_ppvi,ret_n
2017-10-30 16:50:00,75060.0,75070.0,75035.0,75040.0,351,5,1087,154246,0,0,3893.0,8481.74,769.5391026896605,74965.0,74965.0,74965.0,75225.0,0.28846153846153844,-1.0,0,1.0,True,1.0,10.0
2017-11-01 15:32:00,74605.0,74630.0,74585.0,74600.0,626,5,2718,155268,0,0,8618.0,9193.4,523.9519000038034,74460.0,74460.0,74460.0,74970.0,0.27450980392156865,-1.0,0,1.0,True,1.0,20.0
2017-11-03 11:53:00,74435.0,74440.0,74320.0,74350.0,1406,5,4099,155599,0,0,12023.0,16622.29,2628.03874263839,74210.0,74210.0,74210.0,74735.0,0.26666666666666666,-1.0,0,1.0,True,1.0,-255.0
2017-11-07 13:54:00,73220.0,73280.0,73180.0,73185.0,1176,5,5000,156820,0,0,16759.0,18221.53,2329.126023985421,73150.0,73020.0,73020.0,73605.0,0.28205128205128205,-1.0,0,1.0,True,1.0,0.0
2017-11-09 15:39:00,73340.0,73360.0,73310.0,73335.0,791,5,2837,158025,0,0,10263.0,12124.92,1296.0403181997085,73160.0,73160.0,73160.0,73795.0,0.2755905511811024,-1.0,0,1.0,True,1.0,75.0
2017-11-10 11:12:00,72660.0,72660.0,72580.0,72625.0,1616,5,5238,158308,0,0,14307.0,11703.05,1548.8663714584734,72490.0,72490.0,72490.0,73000.0,0.2647058823529412,-1.0,0,1.0,True,1.0,-205.0
2017-11-13 15:36:00,72425.0,72430.0,72360.0,72380.0,1212,5,4819,159122,1,0,8070.0,7913.57,853.7845350177622,72360.0,72350.0,72350.0,72540.0,0.15789473684210525,-1.0,0,1.0,True,1.0,70.0
2017-11-14 14:33:00,71985.0,71995.0,71920.0,71930.0,1323,5,4407,159609,0,0,12871.0,14091.37,327.4032725462161,71840.0,71840.0,71840.0,72220.0,0.23684210526315788,-1.0,0,1.0,True,1.0,-80.0
2017-11-17 12:11:00,72880.0,72880.0,72850.0,72860.0,573,5,2179,160566,0,0,10807.0,12118.33,1520.84495928694,72840.0,72810.0,72810.0,73070.0,0.19230769230769232,-1.0,0,1.0,True,1.0,-80.0
2017-11-21 10:57:00,74330.0,74335.0,74265.0,74305.0,1303,5,4039,161042,1,0,7357.0,9228.36,1309.1869504530096,74265.0,74225.0,74225.0,74515.0,0.27586206896551724,-1.0,0,1.0,True,1.0,80.0
2017-11-21 16:25:00,75110.0,75120.0,75100.0,75105.0,360,5,1566,161370,0,0,7032.0,8004.33,446.20864952794136,75065.0,75065.0,75065.0,75210.0,0.27586206896551724,-1.0,0,1.0,True,1.0,-65.0
2017-11-27 11:33:00,73450.0,73460.0,73430.0,73435.0,323,5,774,163278,0,0,5294.0,8150.07,872.1141797369686,73340.0,73340.0,73340.0,73850.0,0.18627450980392157,-1.0,0,1.0,True,1.0,95.0
2017-11-30 10:27:00,72230.0,72230.0,72195.0,72220.0,568,5,1722,164862,0,0,6092.0,10738.3,777.8012814556741,72130.0,72130.0,72130.0,72510.0,0.23684210526315788,-1.0,0,1.0,True,1.0,40.0
2017-12-05 17:38:00,72755.0,72785.0,72710.0,72720.0,848,5,2734,166943,0,0,12276.0,13270.76,613.4074138657628,72530.0,72530.0,72530.0,73260.0,0.2602739726027397,-1.0,0,1.0,True,1.0,-125.0
2017-12-06 09:54:00,72240.0,72255.0,72105.0,72135.0,2568,5,7496,167029,1,0,16409.0,11175.27,628.0967440034046,72105.0,72050.0,72050.0,72340.0,0.29310344827586204,-1.0,0,1.0,True,1.0,140.0
2017-12-07 09:13:00,72770.0,72785.0,72730.0,72745.0,1186,5,3430,167538,0,0,8380.0,13673.73,1161.5985606414947,72625.0,72625.0,72625.0,73510.0,0.13559322033898305,-1.0,0,1.0,True,1.0,70.0
2017-12-07 10:11:00,72320.0,72335.0,72155.0,72155.0,2205,5,7019,167596,0,0,14298.0,12633.39,1868.5143942311715,72100.0,72100.0,72100.0,72530.0,0.12790697674418605,-1.0,0,1.0,True,1.0,10.0
2017-12-11 11:59:00,72630.0,72655.0,72605.0,72615.0,693,5,2049,168802,0,0,5299.0,12910.78,1545.198617892996,72465.0,72465.0,72465.0,73175.0,0.2112676056338028,-1.0,0,1.0,True,1.0,55.0
2017-12-12 09:23:00,72695.0,72700.0,72635.0,72645.0,1363,5,4496,169196,0,0,7472.0,6729.07,398.8693896326929,72550.0,72550.0,72550.0,72990.0,0.2159090909090909,-1.0,0,1.0,True,1.0,-40.0
2017-12-12 11:11:00,71950.0,71965.0,71920.0,71935.0,630,5,1952,169304,0,0,13446.0,11628.88,1428.9264992739672,71815.0,71815.0,71815.0,72400.0,0.20512820512820512,-1.0,0,1.0,True,1.0,-40.0
2017-12-13 17:42:00,73445.0,73515.0,73435.0,73440.0,681,5,2549,170245,0,0,8416.0,12705.76,454.80590209827324,73275.0,73275.0,73275.0,73850.0,0.28695652173913044,-1.0,0,1.0,True,1.0,-40.0
2017-12-14 10:08:00,73175.0,73235.0,73045.0,73045.0,2792,5,8661,170341,0,1,23334.0,9958.08,1009.9504185858906,72910.0,72910.0,72910.0,73390.0,0.28125,-1.0,0,1.0,True,1.0,-175.0
2017-12-15 09:15:00,72795.0,72820.0,72780.0,72790.0,865,5,2383,170838,0,0,6162.0,7738.3,588.5414816102464,72665.0,72665.0,72665.0,73100.0,0.28735632183908044,-1.0,0,1.0,True,1.0,35.0
2017-12-15 12:55:00,73240.0,73250.0,73190.0,73210.0,995,5,3532,171058,0,0,8406.0,12306.1,560.9607398349872,73125.0,73125.0,73125.0,73420.0,0.288135593220339,-1.0,0,1.0,True,1.0,20.0
2017-12-22 16:21:00,75585.0,75585.0,75550.0,75560.0,404,5,1365,174014,0,0,2414.0,4954.2,373.5645308163388,75520.0,75520.0,75520.0,75695.0,0.22857142857142856,-1.0,0,1.0,True,1.0,35.0
2018-01-05 16:00:00,79325.0,79340.0,79250.0,79265.0,1282,5,4238,177844,0,0,10878.0,6717.99,1235.0095002145506,79215.0,79215.0,79215.0,79455.0,0.20833333333333334,-1.0,0,1.0,True,1.0,65.0
2018-01-10 13:01:00,78600.0,78600.0,78585.0,78595.0,560,5,2513,179315,0,0,8433.0,8788.13,603.2169124955518,78535.0,78535.0,78535.0,78875.0,0.17647058823529413,-1.0,0,1.0,True,1.0,85.0
2018-01-15 13:04:00,80055.0,80065.0,80045.0,80050.0,214,5,899,180968,0,0,3448.0,7402.77,493.7365225503012,80025.0,80025.0,80025.0,80175.0,0.16666666666666666,-1.0,0,1.0,True,1.0,0.0
2018-01-22 12:00:00,81430.0,81435.0,81385.0,81390.0,984,5,2969,183654,0,0,7848.0,9524.29,250.3985825678776,81345.0,81345.0,81345.0,81520.0,0.2571428571428571,-1.0,0,1.0,True,1.0,-15.0
2018-01-29 09:30:00,85160.0,85170.0,85080.0,85080.0,1109,5,3019,185702,0,0,10079.0,9533.82,444.3163760669147,85020.0,85020.0,85020.0,85320.0,0.2,-1.0,0,1.0,True,1.0,50.0
2018-01-29 14:25:00,84690.0,84705.0,84655.0,84660.0,882,5,2991,185997,0,0,13009.0,13207.46,945.9100748877886,84610.0,84610.0,84610.0,84815.0,0.24390243902439024,-1.0,0,1.0,True,1.0,-30.0
2018-01-31 17:55:00,85220.0,85220.0,85105.0,85155.0,985,5,4009,187307,1,0,7568.0,13461.57,1171.456116108732,85105.0,85090.0,85090.0,85470.0,0.17105263157894737,-1.0,0,1.0,True,1.0,35.0
2018-02-01 12:22:00,85230.0,85255.0,85130.0,85195.0,1643,5,4707,187524,0,0,12211.0,14000.97,552.673113165905,85050.0,85050.0,85050.0,85540.0,0.29591836734693877,-1.0,0,1.0,True,1.0,190.0
2018-02-05 16:37:00,83285.0,83300.0,83225.0,83230.0,2101,5,7771,188876,0,0,17963.0,17391.36,874.684636239413,83130.0,83130.0,83130.0,83595.0,0.21505376344086022,-1.0,0,1.0,True,1.0,45.0
2018-02-06 09:53:00,80965.0,80970.0,80890.0,80915.0,1245,5,3783,189022,0,0,13695.0,17478.07,954.5152233634655,80765.0,80765.0,80765.0,81450.0,0.21897810218978103,-1.0,0,1.0,True,1.0,-140.0
2018-02-07 15:53:00,83295.0,83295.0,83225.0,83270.0,1416,5,4359,189932,0,0,14271.0,15201.28,887.7020966000254,83105.0,83105.0,83105.0,83835.0,0.22602739726027396,-1.0,0,1.0,True,1.0,0.0
2018-02-09 15:36:00,80045.0,80070.0,79990.0,80040.0,1835,5,6189,191008,0,0,19134.0,17998.64,1670.0379729256915,79960.0,79960.0,79960.0,80350.0,0.20512820512820512,-1.0,0,1.0,True,1.0,-160.0
2018-02-15 17:44:00,85160.0,85175.0,85090.0,85090.0,689,5,2537,191994,0,1,7119.0,12411.96,476.324865053939,85035.0,85035.0,85035.0,85350.0,0.1746031746031746,-1.0,0,1.0,True,1.0,35.0
2018-02-23 12:35:00,87360.0,87380.0,87345.0,87350.0,511,5,2009,194985,0,0,6873.0,13982.66,850.5684333172504,87235.0,87235.0,87235.0,87645.0,0.2804878048780488,-1.0,0,1.0,True,1.0,135.0
2018-02-28 13:18:00,86830.0,86845.0,86760.0,86775.0,1226,5,4704,196678,0,0,13647.0,18269.02,295.93793938573896,86690.0,86690.0,86690.0,87005.0,0.2698412698412698,-1.0,0,1.0,True,1.0,55.0
2018-03-01 16:11:00,85665.0,85670.0,85515.0,85520.0,2860,5,11178,197401,0,0,26178.0,23611.76,1575.0944793713995,85440.0,85440.0,85440.0,85960.0,0.15384615384615385,-1.0,0,1.0,True,1.0,-170.0
2018-03-02 11:53:00,84835.0,84855.0,84740.0,84765.0,1887,5,6140,197693,0,0,21053.0,20172.05,2670.337511627656,84650.0,84650.0,84650.0,85395.0,0.15436241610738255,-1.0,0,1.0,True,1.0,-85.0
2018-03-06 17:25:00,86670.0,86685.0,86640.0,86655.0,643,5,2840,199125,0,0,12073.0,12113.15,539.2371062528808,86580.0,86580.0,86580.0,86975.0,0.189873417721519,-1.0,0,1.0,True,1.0,75.0
2018-03-07 09:09:00,85770.0,85775.0,85690.0,85695.0,1207,5,4073,199179,0,0,9778.0,11068.29,439.93854192810534,85560.0,85560.0,85560.0,86425.0,0.15606936416184972,-1.0,0,1.0,True,1.0,-25.0
2018-03-08 10:44:00,85945.0,85955.0,85855.0,85915.0,2091,5,6898,199824,1,0,15537.0,11052.86,1112.533756095903,85855.0,85845.0,85845.0,86390.0,0.12844036697247707,-1.0,0,1.0,True,1.0,50.0
2018-03-08 15:38:00,85190.0,85205.0,85155.0,85165.0,699,5,2818,200118,0,0,8126.0,13100.23,733.1692927434124,85110.0,85110.0,85110.0,85535.0,0.12941176470588237,-1.0,0,1.0,True,1.0,65.0
2018-03-09 14:32:00,86730.0,86765.0,86715.0,86715.0,1738,5,7369,200602,0,1,18848.0,11112.99,1642.5526257397253,86630.0,86630.0,86630.0,86915.0,0.2982456140350877,-1.0,0,1.0,True,1.0,-105.0
2018-03-12 17:42:00,87380.0,87380.0,87340.0,87350.0,561,5,2443,201342,0,0,3916.0,8990.65,689.7791004974002,87330.0,87330.0,87330.0,87445.0,0.17391304347826086,-1.0,0,1.0,True,1.0,25.0
2018-03-14 10:52:00,87205.0,87235.0,87170.0,87175.0,1794,5,6778,202002,0,0,17643.0,15525.02,2314.259234879375,87095.0,87095.0,87095.0,87585.0,0.16326530612244897,-1.0,0,1.0,True,1.0,-55.0
2018-03-15 14:34:00,85470.0,85485.0,85440.0,85450.0,502,5,2047,202759,0,0,9915.0,11710.24,712.5515613220863,85385.0,85385.0,85385.0,85815.0,0.1511627906976744,-1.0,0,1.0,True,1.0,-65.0
2018-03-19 12:54:00,84415.0,84415.0,84355.0,84360.0,1075,5,3981,203729,0,0,14938.0,20042.56,1206.9151028201734,84250.0,84250.0,84250.0,84640.0,0.28205128205128205,-1.0,0,1.0,True,1.0,-35.0
2018-03-20 11:23:00,84215.0,84220.0,84180.0,84210.0,1564,5,5465,204173,0,0,13283.0,19760.74,4519.587935516194,84135.0,84135.0,84135.0,84425.0,0.25862068965517243,-1.0,0,1.0,True,1.0,70.0
2018-03-27 10:31:00,85345.0,85380.0,85290.0,85340.0,5674,5,18967,206791,1,0,43015.0,13070.66,1232.4185587094937,85290.0,85290.0,85290.0,85600.0,0.16129032258064516,-1.0,0,1.0,True,1.0,60.0
2018-03-27 15:00:00,84950.0,84950.0,84910.0,84930.0,1242,5,4197,207060,0,0,13567.0,18683.27,1370.1846731325313,84850.0,84850.0,84850.0,85160.0,0.25806451612903225,-1.0,0,1.0,True,1.0,-95.0
2018-04-02 14:57:00,84910.0,84920.0,84830.0,84885.0,3084,5,10941,208662,0,0,25207.0,15189.16,1958.3005148344348,84875.0,84830.0,84830.0,85235.0,0.13580246913580246,-1.0,0,1.0,True,1.0,-180.0
2018-04-04 11:01:00,83135.0,83145.0,83005.0,83045.0,3367,5,11309,209494,0,0,26340.0,20302.99,2666.7916547329037,82940.0,82940.0,82940.0,83445.0,0.2079207920792079,-1.0,0,1.0,True,1.0,35.0
2018-04-05 14:55:00,85455.0,85470.0,85365.0,85375.0,2416,5,9631,210260,0,0,17858.0,12480.86,2212.487138847481,85310.0,85310.0,85310.0,85555.0,0.2653061224489796,-1.0,0,1.0,True,1.0,-65.0
2018-04-06 11:29:00,84490.0,84515.0,84410.0,84455.0,2861,5,11336,210589,0,0,28637.0,26223.72,4962.5887429125505,84355.0,84355.0,84355.0,85015.0,0.15151515151515152,-1.0,0,1.0,True,1.0,-130.0
2018-04-06 15:04:00,84385.0,84390.0,84305.0,84340.0,1268,5,4250,210804,0,0,20175.0,16309.38,1087.7418935153264,84230.0,84230.0,84230.0,84755.0,0.20952380952380953,-1.0,0,1.0,True,1.0,105.0
2018-04-09 14:09:00,83685.0,83690.0,83620.0,83655.0,1497,5,5968,211284,0,0,12380.0,16345.83,763.4797577725931,83575.0,83575.0,83575.0,83860.0,0.2807017543859649,-1.0,0,1.0,True,1.0,-70.0
2018-04-13 10:29:00,85090.0,85100.0,85060.0,85070.0,634,5,1974,213204,0,0,11546.0,13116.12,1336.3448050263978,85030.0,85015.0,85015.0,85285.0,0.2037037037037037,-1.0,0,1.0,True,1.0,-80.0
2018-04-19 14:37:00,85965.0,85980.0,85925.0,85940.0,978,5,3627,215592,0,0,10162.0,15087.36,1095.1824771337403,85845.0,85845.0,85845.0,86280.0,0.21839080459770116,-1.0,0,1.0,True,1.0,40.0
2018-04-23 11:13:00,85425.0,85430.0,85355.0,85380.0,1225,5,4492,216458,0,0,13698.0,15509.37,3056.583748167563,85315.0,85315.0,85315.0,85640.0,0.2,-1.0,0,1.0,True,1.0,75.0
2018-04-25 09:17:00,85330.0,85340.0,85315.0,85325.0,534,5,1591,217412,0,0,8752.0,9255.55,2926.358732515019,85105.0,85105.0,85105.0,86130.0,0.2146341463414634,-1.0,0,1.0,True,1.0,45.0
2018-04-27 11:55:00,87110.0,87130.0,87030.0,87045.0,2420,5,9362,218640,1,0,23404.0,24036.01,3857.072391751123,87030.0,86935.0,86935.0,87310.0,0.29333333333333333,-1.0,0,1.0,True,1.0,300.0
2018-05-03 10:44:00,84595.0,84635.0,84565.0,84580.0,1439,5,5663,220174,0,0,18423.0,16500.94,2758.5146188679764,84485.0,84485.0,84485.0,84845.0,0.2638888888888889,-1.0,0,1.0,True,1.0,195.0
2018-05-03 12:36:00,83805.0,83810.0,83760.0,83795.0,852,5,3097,220286,0,0,16757.0,22695.59,2090.680538578608,83650.0,83650.0,83650.0,84155.0,0.2871287128712871,-1.0,0,1.0,True,1.0,-55.0
2018-05-16 09:36:00,85355.0,85360.0,85305.0,85340.0,1359,5,4641,224921,0,0,11672.0,11553.25,1835.9723922349308,85210.0,85210.0,85210.0,85780.0,0.22807017543859648,-1.0,0,1.0,True,1.0,0.0
2018-05-17 11:31:00,85385.0,85480.0,85355.0,85360.0,2794,5,9220,225571,0,0,19662.0,24561.54,4228.306935536791,85255.0,85255.0,85255.0,85655.0,0.2625,-1.0,0,1.0,True,1.0,180.0
2018-05-17 15:15:00,84435.0,84440.0,84385.0,84420.0,1039,5,3638,225795,0,0,8657.0,17276.41,1120.3423185774734,84290.0,84290.0,84290.0,84730.0,0.29545454545454547,-1.0,0,1.0,True,1.0,45.0
2018-05-18 13:36:00,82145.0,82175.0,82080.0,82115.0,2450,5,8669,226231,0,0,22660.0,16106.73,3283.31365221574,82045.0,82045.0,82045.0,82345.0,0.23333333333333334,-1.0,0,1.0,True,1.0,-20.0
2018-05-25 10:53:00,79900.0,79900.0,79850.0,79880.0,1312,5,4331,228737,0,0,40035.0,23163.98,4154.876942212367,79715.0,79715.0,79715.0,80500.0,0.21019108280254778,-1.0,0,1.0,True,1.0,-55.0
2018-05-28 11:30:00,76565.0,76605.0,76515.0,76520.0,1596,5,4505,229309,0,0,12889.0,21525.4,3026.0806430367707,76340.0,76340.0,76340.0,76990.0,0.27692307692307694,-1.0,0,1.0,True,1.0,140.0
2018-05-30 15:37:00,76690.0,76710.0,76670.0,76670.0,773,5,2912,230623,0,0,12918.0,17327.55,777.6360950035272,76575.0,76575.0,76575.0,76990.0,0.2289156626506024,-1.0,0,1.0,True,1.0,210.0
2018-06-07 09:36:00,74580.0,74605.0,74520.0,74565.0,1543,5,4877,232929,0,0,14906.0,16606.1,2240.106322999383,74315.0,74315.0,74315.0,75950.0,0.1529051987767584,-1.0,0,1.0,True,1.0,225.0
2018-06-12 14:35:00,72680.0,72700.0,72630.0,72635.0,1543,5,5630,234832,0,0,11023.0,12150.38,2283.4985564501158,72550.0,72550.0,72550.0,72840.0,0.29310344827586204,-1.0,0,1.0,True,1.0,0.0
2018-06-14 10:22:00,73125.0,73135.0,72820.0,72850.0,8543,5,22808,235649,1,0,52068.0,19939.21,2531.01587417955,72820.0,72690.0,72690.0,73420.0,0.2191780821917808,-1.0,0,1.0,True,1.0,235.0
2018-06-15 09:20:00,71735.0,71785.0,71680.0,71710.0,3907,5,8844,236122,1,0,18639.0,9650.47,2697.8412461677453,71680.0,71555.0,71555.0,72160.0,0.256198347107438,-1.0,0,1.0,True,1.0,55.0
2018-06-21 09:17:00,72335.0,72335.0,72250.0,72275.0,2782,5,7273,238256,0,0,18884.0,8286.25,2076.863927581535,72020.0,72020.0,72020.0,73000.0,0.2602040816326531,-1.0,0,1.0,True,1.0,155.0
2018-06-21 15:47:00,70905.0,70920.0,70860.0,70865.0,826,5,3391,238646,0,0,7352.0,11644.27,1280.925962106701,70810.0,70810.0,70810.0,71125.0,0.1746031746031746,-1.0,0,1.0,True,1.0,-50.0
2018-06-21 16:21:00,70700.0,70710.0,70610.0,70620.0,910,5,3978,238680,0,0,8669.0,13921.17,2027.7785681527168,70560.0,70560.0,70560.0,70775.0,0.27906976744186046,-1.0,0,1.0,True,1.0,15.0
2018-06-26 10:44:00,71420.0,71485.0,71385.0,71400.0,2993,5,8232,239948,0,0,28662.0,22399.54,3986.0056317853164,71330.0,71330.0,71330.0,71970.0,0.109375,-1.0,0,1.0,True,1.0,-160.0
2018-07-03 14:37:00,74350.0,74355.0,74260.0,74285.0,1187,5,4154,242853,0,0,12119.0,15290.45,750.0280774038732,74225.0,74225.0,74225.0,74670.0,0.1348314606741573,-1.0,0,1.0,True,1.0,-10.0
2018-07-03 16:02:00,74035.0,74040.0,73950.0,73965.0,1939,5,6955,242938,0,0,12115.0,11517.1,1294.0972713241185,73930.0,73930.0,73930.0,74200.0,0.12962962962962962,-1.0,0,1.0,True,1.0,95.0
